Mes de facturaciÛn;Provincia;¡rea;Edad;Sexo;N∫ envases;Importe
2024-09-30;Valladolid;Valladolid Oeste;78;Mujer;6000;84147.94
2024-09-30;Valladolid;Valladolid Oeste;8;Hombre;386;4624.68
2024-09-30;Valladolid;Valladolid Oeste;80;Mujer;5698;80120.99
2024-09-30;Valladolid;Valladolid Oeste;81;Mujer;5996;82208.54
2024-09-30;Valladolid;Valladolid Oeste;83;Hombre;3723;63473.02
2024-09-30;Valladolid;Valladolid Oeste;83;Mujer;5201;74015.99
2024-09-30;Valladolid;Valladolid Oeste;86;Hombre;2587;44442.55
2024-09-30;Valladolid;Valladolid Oeste;86;Mujer;3510;52004.88
2024-09-30;Valladolid;Valladolid Oeste;87;Hombre;2931;48131.0
2024-09-30;Valladolid;Valladolid Oeste;87;Mujer;4518;68772.15
2024-09-30;Valladolid;Valladolid Oeste;88;Mujer;4626;69591.04
2024-09-30;Valladolid;Valladolid Oeste;89;Hombre;1952;37093.78
2024-09-30;Valladolid;Valladolid Oeste;89;Mujer;4316;67059.86
2024-09-30;Valladolid;Valladolid Oeste;9;Hombre;339;3686.81
2024-09-30;Valladolid;Valladolid Oeste;91;Mujer;3147;47958.54
2024-09-30;Valladolid;Valladolid Oeste;95;Hombre;571;7926.29
2024-09-30;Valladolid;Valladolid Oeste;95;Mujer;1461;24034.78
2024-09-30;Valladolid;Valladolid Oeste;96;Hombre;421;7239.43
2024-09-30;Valladolid;Valladolid Oeste;97;Hombre;257;5926.18
2024-09-30;Valladolid;Valladolid Oeste;98;Mujer;543;10321.67
2024-09-30;Valladolid;Valladolid Oeste;99;Mujer;444;6114.28
2024-09-30;Valladolid;Valladolid Este;0;Mujer;518;8662.37
2024-09-30;Valladolid;Valladolid Este;1;Hombre;436;4321.06
2024-09-30;Valladolid;Valladolid Este;10;Hombre;403;5926.86
2024-09-30;Valladolid;Valladolid Este;14;Mujer;345;4107.31
2024-09-30;Valladolid;Valladolid Este;15;Mujer;394;4738.46
2024-09-30;Valladolid;Valladolid Este;17;Hombre;387;7098.73
2024-09-30;Valladolid;Valladolid Este;19;Hombre;418;7384.04
2024-09-30;Valladolid;Valladolid Este;23;Hombre;406;7190.46
2024-09-30;Valladolid;Valladolid Este;24;Hombre;407;4938.68
2024-09-30;Valladolid;Valladolid Este;25;Hombre;451;10823.55
2024-09-30;Valladolid;Valladolid Este;27;Mujer;905;8514.89
2024-09-30;Valladolid;Valladolid Este;3;Hombre;243;1556.45
2024-09-30;Valladolid;Valladolid Este;3;Mujer;295;4550.84
2024-09-30;Valladolid;Valladolid Este;30;Mujer;884;12592.72
2024-09-30;Valladolid;Valladolid Este;33;Hombre;551;7184.88
2024-09-30;Valladolid;Valladolid Este;34;Hombre;516;8164.31
2024-09-30;Valladolid;Valladolid Este;35;Hombre;718;11022.44
2024-09-30;Valladolid;Valladolid Este;39;Mujer;1577;22387.46
2024-09-30;Valladolid;Valladolid Este;4;Hombre;270;3627.1
2024-09-30;Valladolid;Valladolid Este;41;Hombre;1036;16774.99
2024-09-30;Valladolid;Valladolid Este;45;Hombre;1717;25419.21
2024-09-30;Valladolid;Valladolid Este;46;Mujer;2527;31628.97
2024-09-30;Valladolid;Valladolid Este;5;Mujer;248;2119.84
2024-09-30;Valladolid;Valladolid Este;50;Mujer;2878;34473.69
2024-09-30;Valladolid;Valladolid Este;53;Hombre;2780;46486.53
2024-09-30;Valladolid;Valladolid Este;58;Hombre;3565;58043.96
2024-09-30;Valladolid;Valladolid Este;59;Mujer;4315;56913.51
2024-09-30;Valladolid;Valladolid Este;6;Hombre;321;7421.69
2024-09-30;Valladolid;Valladolid Este;61;Mujer;4642;61813.51
2024-09-30;Valladolid;Valladolid Este;63;Mujer;5197;74792.48
2024-09-30;Valladolid;Valladolid Este;64;Hombre;4850;83235.84
2024-09-30;Valladolid;Valladolid Este;64;Mujer;5610;75010.2
2024-09-30;Valladolid;Valladolid Este;66;Hombre;5098;81293.6
2024-09-30;Valladolid;Valladolid Este;67;Hombre;5096;88884.22
2024-09-30;Valladolid;Valladolid Este;7;Mujer;247;2032.97
2024-09-30;Valladolid;Valladolid Este;71;Hombre;5723;96838.21
2024-09-30;Valladolid;Valladolid Este;71;Mujer;6087;95196.09
2024-09-30;Valladolid;Valladolid Este;72;Hombre;5132;86530.28
2024-09-30;Valladolid;Valladolid Este;73;Hombre;5791;104061.13
2024-09-30;Valladolid;Valladolid Este;73;Mujer;6475;86768.24
2024-09-30;Valladolid;Valladolid Este;74;Mujer;6914;96776.09
2024-09-30;Valladolid;Valladolid Este;79;Hombre;5986;115855.94
2024-09-30;Valladolid;Valladolid Este;8;Mujer;293;5009.72
2024-09-30;Valladolid;Valladolid Este;85;Hombre;3256;60166.12
2024-09-30;Valladolid;Valladolid Este;86;Mujer;5517;87309.07
2024-09-30;Valladolid;Valladolid Este;87;Mujer;6041;99190.99
2024-09-30;Valladolid;Valladolid Este;88;Hombre;3054;56789.84
2024-09-30;Valladolid;Valladolid Este;88;Mujer;5987;95095.38
2024-09-30;Valladolid;Valladolid Este;89;Hombre;2536;51107.15
2024-09-30;Valladolid;Valladolid Este;89;Mujer;5182;80155.36
2024-09-30;Valladolid;Valladolid Este;9;Hombre;383;5348.19
2024-09-30;Valladolid;Valladolid Este;90;Mujer;4531;71105.85
2024-09-30;Valladolid;Valladolid Este;92;Hombre;1571;31472.42
2024-09-30;Valladolid;Valladolid Este;92;Mujer;3584;57840.21
2024-09-30;Valladolid;Valladolid Este;94;Mujer;2226;35781.89
2024-09-30;Valladolid;Valladolid Este;96;Mujer;1513;25036.22
2024-09-30;Valladolid;Valladolid Este;98;Mujer;615;9979.61
2024-09-30;Valladolid;Valladolid Oeste;0;Hombre;721;16795.93
2024-09-30;Valladolid;Valladolid Oeste;0;Mujer;659;17531.26
2024-09-30;Valladolid;Valladolid Oeste;1;Hombre;589;8211.08
2024-09-30;Valladolid;Valladolid Oeste;10;Hombre;420;6020.4
2024-09-30;Valladolid;Valladolid Oeste;102;Hombre;16;486.63
2024-09-30;Valladolid;Valladolid Oeste;104;Mujer;58;606.21
2024-09-30;Valladolid;Valladolid Oeste;107;Mujer;9;316.48
2024-09-30;Valladolid;Valladolid Oeste;11;Mujer;392;4204.1
2024-09-30;Valladolid;Valladolid Oeste;12;Hombre;441;8038.2
2024-09-30;Valladolid;Valladolid Oeste;12;Mujer;338;3626.45
2024-09-30;Valladolid;Valladolid Oeste;13;Hombre;498;7965.62
2024-09-30;Valladolid;Valladolid Oeste;13;Mujer;404;6361.09
2024-09-30;Valladolid;Valladolid Oeste;14;Hombre;371;6167.95
2024-09-30;Valladolid;Valladolid Oeste;14;Mujer;438;6637.24
2024-09-30;Valladolid;Valladolid Oeste;15;Hombre;412;8394.37
2024-09-30;Valladolid;Valladolid Oeste;15;Mujer;481;7384.96
2024-09-30;Valladolid;Valladolid Oeste;16;Mujer;533;7789.62
2024-09-30;Valladolid;Valladolid Oeste;18;Mujer;637;9411.76
2024-09-30;Valladolid;Valladolid Oeste;2;Hombre;328;3640.64
2024-09-30;Valladolid;Valladolid Oeste;21;Hombre;339;6102.1
2024-09-30;Valladolid;Valladolid Oeste;23;Mujer;689;6991.33
2024-09-30;Valladolid;Valladolid Oeste;24;Mujer;789;10080.61
2024-09-30;Valladolid;Valladolid Oeste;25;Hombre;348;6480.78
2024-09-30;Valladolid;Valladolid Oeste;25;Mujer;870;9961.65
2024-09-30;Valladolid;Valladolid Oeste;28;Hombre;371;5292.94
2024-09-30;Valladolid;Valladolid Oeste;29;Hombre;444;7105.4
2024-09-30;Valladolid;Valladolid Oeste;29;Mujer;813;8812.25
2024-09-30;Valladolid;Valladolid Oeste;31;Hombre;492;7318.07
2024-09-30;Valladolid;Valladolid Oeste;32;Mujer;953;13485.87
2024-09-30;Valladolid;Valladolid Oeste;35;Hombre;653;9977.24
2024-09-30;Valladolid;Valladolid Oeste;36;Hombre;555;10423.77
2024-09-30;Valladolid;Valladolid Oeste;39;Hombre;863;13052.33
2024-09-30;Valladolid;Valladolid Oeste;40;Mujer;1707;21979.77
2024-09-30;Valladolid;Valladolid Oeste;42;Hombre;1004;15454.92
2024-09-30;Valladolid;Valladolid Oeste;44;Mujer;2387;27904.89
2024-09-30;Valladolid;Valladolid Oeste;47;Mujer;3019;40002.3
2024-09-30;Valladolid;Valladolid Oeste;48;Mujer;3119;36943.88
2024-09-30;Valladolid;Valladolid Oeste;49;Hombre;2521;38751.67
2024-09-30;Valladolid;Valladolid Oeste;5;Hombre;346;3603.49
2024-09-30;Valladolid;Valladolid Oeste;5;Mujer;312;3178.2
2024-09-30;Valladolid;Valladolid Oeste;50;Hombre;2615;45776.65
2024-09-30;Valladolid;Valladolid Oeste;50;Mujer;3534;44952.61
2024-09-30;Valladolid;Valladolid Oeste;51;Hombre;2612;41347.98
2024-09-30;Valladolid;Valladolid Oeste;53;Hombre;2685;41473.08
2024-09-30;Valladolid;Valladolid Oeste;54;Mujer;3569;44482.35
2024-09-30;Valladolid;Valladolid Oeste;55;Mujer;3717;44350.38
2024-09-30;Valladolid;Valladolid Oeste;57;Hombre;3469;53724.96
2024-09-30;Valladolid;Valladolid Oeste;59;Mujer;4172;57009.35
2024-09-30;Valladolid;Valladolid Oeste;6;Hombre;348;3462.2
2024-09-30;Valladolid;Valladolid Oeste;60;Hombre;3999;63570.8
2024-09-30;Valladolid;Valladolid Oeste;62;Mujer;4465;58568.27
2024-09-30;Valladolid;Valladolid Oeste;65;Hombre;4997;83577.94
2024-09-30;Valladolid;Valladolid Oeste;67;Hombre;4786;76002.35
2024-09-30;Valladolid;Valladolid Oeste;68;Mujer;5340;70861.22
2024-09-30;Valladolid;Valladolid Oeste;7;Hombre;407;6199.42
2024-09-30;Valladolid;Valladolid Oeste;7;Mujer;306;4091.43
2024-09-30;Valladolid;Valladolid Oeste;74;Mujer;5975;81610.25
2024-09-30;Valladolid;Valladolid Oeste;77;Mujer;5469;77186.38
2024-09-30;Valladolid;Valladolid Oeste;79;Mujer;6238;88943.06
2024-09-30;Valladolid;Valladolid Oeste;81;Hombre;4338;77339.8
2024-09-30;Valladolid;Valladolid Oeste;82;Hombre;3512;59821.39
2024-09-30;Valladolid;Valladolid Oeste;82;Mujer;5129;74888.17
2024-09-30;Valladolid;Valladolid Oeste;84;Hombre;3354;59553.45
2024-09-30;Valladolid;Valladolid Oeste;85;Hombre;2470;38403.87
2024-09-30;Valladolid;Valladolid Oeste;88;Hombre;2398;47269.28
2024-09-30;Valladolid;Valladolid Oeste;9;Mujer;375;6574.79
2024-09-30;Valladolid;Valladolid Oeste;91;Hombre;1346;21589.26
2024-09-30;Valladolid;Valladolid Oeste;92;Hombre;1343;22587.79
2024-09-30;Valladolid;Valladolid Oeste;92;Mujer;2779;40076.94
2024-09-30;Valladolid;Valladolid Oeste;93;Mujer;2563;36792.09
2024-09-30;Valladolid;Valladolid Oeste;94;Hombre;818;12936.28
2024-09-30;Valladolid;Valladolid Oeste;97;Mujer;831;14172.05
2024-09-30;Zamora;Zamora;0;Mujer;261;5570.65
2024-09-30;Zamora;Zamora;100;Hombre;105;1286.26
2024-09-30;Zamora;Zamora;101;Hombre;78;600.94
2024-09-30;Zamora;Zamora;101;Mujer;167;1465.19
2024-09-30;Zamora;Zamora;102;Hombre;32;608.24
2024-09-30;Zamora;Zamora;103;Mujer;59;641.78
2024-09-30;Zamora;Zamora;107;Hombre;16;1351.33
2024-09-30;Zamora;Zamora;12;Hombre;215;2347.35
2024-09-30;Zamora;Zamora;16;Hombre;219;4445.41
2024-09-30;Zamora;Zamora;17;Hombre;179;3054.77
2024-09-30;Zamora;Zamora;22;Hombre;229;5574.66
2024-09-30;Zamora;Zamora;23;Hombre;179;1915.54
2024-09-30;Zamora;Zamora;23;Mujer;347;3807.95
2024-09-30;Zamora;Zamora;24;Hombre;211;4288.69
2024-09-30;Zamora;Zamora;25;Hombre;259;3648.22
2024-09-30;Zamora;Zamora;25;Mujer;431;5939.54
2024-09-30;Zamora;Zamora;27;Hombre;181;3340.74
2024-09-30;Zamora;Zamora;28;Hombre;206;2537.2
2024-09-30;Zamora;Zamora;29;Hombre;269;4422.77
2024-09-30;Zamora;Zamora;31;Mujer;597;6270.84
2024-09-30;Zamora;Zamora;32;Hombre;326;4882.6
2024-09-30;Zamora;Zamora;33;Hombre;300;5464.31
2024-09-30;Zamora;Zamora;34;Hombre;368;5506.1
2024-09-30;Zamora;Zamora;35;Hombre;388;5997.0
2024-09-30;Zamora;Zamora;36;Hombre;386;6188.96
2024-09-30;Zamora;Zamora;37;Mujer;744;7043.68
2024-09-30;Zamora;Zamora;39;Hombre;585;8531.62
2024-09-30;Zamora;Zamora;40;Hombre;611;9226.66
2024-09-30;Zamora;Zamora;44;Hombre;974;15043.35
2024-09-30;Zamora;Zamora;45;Mujer;1492;18564.46
2024-09-30;Zamora;Zamora;46;Mujer;1531;20719.45
2024-09-30;Zamora;Zamora;47;Mujer;1719;17649.44
2024-09-30;Zamora;Zamora;48;Mujer;1748;20689.62
2024-09-30;Zamora;Zamora;5;Mujer;166;1511.91
2024-09-30;Zamora;Zamora;50;Hombre;1332;21471.53
2024-09-30;Zamora;Zamora;50;Mujer;1914;22728.56
2024-09-30;Zamora;Zamora;51;Mujer;2356;31889.5
2024-09-30;Zamora;Zamora;52;Hombre;1828;30519.57
2024-09-30;Zamora;Zamora;54;Mujer;2414;31996.69
2024-09-30;Zamora;Zamora;59;Mujer;3302;44884.08
2024-09-30;Zamora;Zamora;62;Mujer;3733;51870.89
2024-09-30;Zamora;Zamora;64;Mujer;3893;50135.91
2024-09-30;Zamora;Zamora;65;Mujer;4071;57618.12
2024-09-30;Zamora;Zamora;66;Mujer;3741;51102.01
2024-09-30;Zamora;Zamora;68;Hombre;4206;74621.13
2024-09-30;Zamora;Zamora;69;Mujer;4055;53960.55
2024-09-30;Zamora;Zamora;7;Mujer;166;2391.03
2024-09-30;Zamora;Zamora;70;Hombre;4360;72256.01
2024-09-30;Zamora;Zamora;73;Hombre;4303;78859.53
2024-09-30;Zamora;Zamora;74;Hombre;4303;74337.2
2024-09-30;Zamora;Zamora;75;Hombre;4219;75272.3
2024-09-30;Zamora;Zamora;78;Hombre;4065;68736.32
2024-09-30;Zamora;Zamora;80;Hombre;4555;84201.85
2024-09-30;Zamora;Zamora;81;Mujer;5525;79512.81
2024-09-30;Zamora;Zamora;83;Hombre;3589;58333.72
2024-09-30;Zamora;Zamora;84;Mujer;5716;82332.78
2024-09-30;Zamora;Zamora;85;Mujer;4780;68149.57
2024-09-30;Zamora;Zamora;87;Mujer;6394;91828.95
2024-09-30;Zamora;Zamora;88;Mujer;5923;85086.8
2024-09-30;Zamora;Zamora;90;Mujer;4527;62378.5
2024-09-30;Zamora;Zamora;91;Mujer;4324;59045.76
2024-09-30;Zamora;Zamora;92;Hombre;2005;33004.4
2024-09-30;Zamora;Zamora;92;Mujer;3397;44480.27
2024-09-30;Zamora;Zamora;93;Hombre;1440;23937.93
2024-09-30;Zamora;Zamora;94;Hombre;1067;14509.0
2024-09-30;Zamora;Zamora;95;Hombre;742;11795.57
2024-09-30;Zamora;Zamora;95;Mujer;1564;19109.64
2024-09-30;Zamora;Zamora;98;Mujer;749;10409.06
2024-09-30;Zamora;Zamora;0;Hombre;229;4933.2
2024-09-30;Zamora;Zamora;103;Hombre;3;57.29
2024-09-30;Zamora;Zamora;105;Mujer;4;92.58
2024-09-30;Zamora;Zamora;11;Hombre;279;4328.84
2024-09-30;Zamora;Zamora;11;Mujer;176;2263.03
2024-09-30;Zamora;Zamora;12;Mujer;193;2865.0
2024-09-30;Zamora;Zamora;14;Mujer;236;4110.27
2024-09-30;Zamora;Zamora;16;Mujer;290;3648.39
2024-09-30;Zamora;Zamora;17;Mujer;331;4570.35
2024-09-30;Zamora;Zamora;18;Hombre;185;4555.56
2024-09-30;Zamora;Zamora;20;Hombre;213;3141.8
2024-09-30;Zamora;Zamora;20;Mujer;360;4520.09
2024-09-30;Zamora;Zamora;21;Hombre;244;2974.09
2024-09-30;Zamora;Zamora;21;Mujer;399;4720.16
2024-09-30;Zamora;Zamora;26;Mujer;406;4455.58
2024-09-30;Zamora;Zamora;27;Mujer;443;5261.78
2024-09-30;Zamora;Zamora;3;Hombre;169;1055.88
2024-09-30;Zamora;Zamora;30;Mujer;499;5739.61
2024-09-30;Zamora;Zamora;31;Hombre;297;4208.95
2024-09-30;Zamora;Zamora;33;Mujer;526;5953.98
2024-09-30;Zamora;Zamora;35;Mujer;628;7559.24
2024-09-30;Zamora;Zamora;37;Hombre;424;6019.06
2024-09-30;Zamora;Zamora;38;Hombre;439;8760.88
2024-09-30;Zamora;Zamora;38;Mujer;762;7525.16
2024-09-30;Zamora;Zamora;4;Hombre;236;1911.37
2024-09-30;Zamora;Zamora;40;Mujer;913;10065.28
2024-09-30;Zamora;Zamora;41;Mujer;1097;12373.76
2024-09-30;Zamora;Zamora;42;Hombre;616;13044.57
2024-09-30;Zamora;Zamora;42;Mujer;980;15431.67
2024-09-30;Zamora;Zamora;43;Mujer;1084;12479.95
2024-09-30;Zamora;Zamora;45;Hombre;908;15425.85
2024-09-30;Zamora;Zamora;47;Hombre;1039;16094.61
2024-09-30;Zamora;Zamora;48;Hombre;1313;23904.01
2024-09-30;Zamora;Zamora;49;Hombre;1321;19278.13
2024-09-30;Zamora;Zamora;5;Hombre;176;1424.96
2024-09-30;Zamora;Zamora;52;Mujer;2130;27137.69
2024-09-30;Zamora;Zamora;53;Mujer;2139;29401.46
2024-09-30;Zamora;Zamora;54;Hombre;1869;30159.69
2024-09-30;Zamora;Zamora;56;Hombre;2256;38026.07
2024-09-30;Zamora;Zamora;56;Mujer;2786;37805.16
2024-09-30;Zamora;Zamora;57;Hombre;2431;41984.86
2024-09-30;Zamora;Zamora;58;Hombre;2569;39665.78
2024-09-30;Zamora;Zamora;6;Hombre;233;2447.9
2024-09-30;Zamora;Zamora;61;Mujer;3352;42470.75
2024-09-30;Zamora;Zamora;62;Hombre;3616;64409.96
2024-09-30;Zamora;Zamora;63;Hombre;3662;65310.76
2024-09-30;Zamora;Zamora;64;Hombre;4111;71797.1
2024-09-30;Zamora;Zamora;65;Hombre;4188;75550.4
2024-09-30;Zamora;Zamora;67;Hombre;4454;81554.17
2024-09-30;Zamora;Zamora;67;Mujer;4050;53573.03
2024-09-30;Zamora;Zamora;7;Hombre;200;3429.96
2024-09-30;Zamora;Zamora;70;Mujer;4138;54602.79
2024-09-30;Zamora;Zamora;71;Hombre;4765;85562.75
2024-09-30;Zamora;Zamora;71;Mujer;4554;60507.2
2024-09-30;Zamora;Zamora;72;Hombre;4268;75699.19
2024-09-30;Zamora;Zamora;72;Mujer;4331;59500.32
2024-09-30;Zamora;Zamora;75;Mujer;5482;80884.89
2024-09-30;Zamora;Zamora;77;Mujer;4625;63575.23
2024-09-30;Zamora;Zamora;78;Mujer;5219;74741.11
2024-09-30;Zamora;Zamora;79;Mujer;5723;82282.18
2024-09-30;Zamora;Zamora;8;Hombre;256;3000.6
2024-09-30;Zamora;Zamora;8;Mujer;147;2834.9
2024-09-30;Zamora;Zamora;80;Mujer;5139;72712.2
2024-09-30;Zamora;Zamora;82;Hombre;4050;69599.54
2024-09-30;Zamora;Zamora;85;Hombre;2908;51148.63
2024-09-30;Zamora;Zamora;86;Hombre;2982;53187.37
2024-09-30;Zamora;Zamora;88;Hombre;3201;51588.86
2024-09-30;Zamora;Zamora;89;Mujer;4724;67380.79
2024-09-30;Zamora;Zamora;9;Hombre;290;3032.34
2024-09-30;Zamora;Zamora;90;Hombre;2603;44304.74
2024-09-30;Zamora;Zamora;91;Hombre;2202;39792.27
2024-09-30;Zamora;Zamora;93;Mujer;2732;39339.96
2024-09-30;Zamora;Zamora;94;Mujer;2212;28381.57
2024-09-30;Zamora;Zamora;98;Hombre;154;1949.24
2024-09-30;Zamora;Zamora;99;Mujer;558;7015.48
2024-09-30;Zamora;Zamora;1;Hombre;243;1225.24
2024-09-30;Zamora;Zamora;1;Mujer;187;1624.04
2024-09-30;Zamora;Zamora;10;Hombre;278;3836.92
2024-09-30;Zamora;Zamora;10;Mujer;173;3266.08
2024-09-30;Zamora;Zamora;100;Mujer;342;4185.08
2024-09-30;Zamora;Zamora;102;Mujer;155;2105.38
2024-09-30;Zamora;Zamora;104;Hombre;23;232.58
2024-09-30;Zamora;Zamora;104;Mujer;41;466.92
2024-09-30;Zamora;Zamora;13;Hombre;230;4296.48
2024-09-30;Zamora;Zamora;13;Mujer;197;2464.5
2024-09-30;Zamora;Zamora;14;Hombre;179;2791.46
2024-09-30;Zamora;Zamora;15;Hombre;253;2994.84
2024-09-30;Zamora;Zamora;15;Mujer;261;3476.52
2024-09-30;Zamora;Zamora;18;Mujer;309;3563.74
2024-09-30;Zamora;Zamora;19;Hombre;234;3479.75
2024-09-30;Zamora;Zamora;19;Mujer;357;3962.7
2024-09-30;Zamora;Zamora;2;Hombre;172;1116.07
2024-09-30;Zamora;Zamora;2;Mujer;133;2021.09
2024-09-30;Zamora;Zamora;22;Mujer;346;3495.28
2024-09-30;Zamora;Zamora;24;Mujer;419;6559.57
2024-09-30;Zamora;Zamora;26;Hombre;251;3876.18
2024-09-30;Zamora;Zamora;28;Mujer;433;4420.09
2024-09-30;Zamora;Zamora;29;Mujer;470;5156.52
2024-09-30;Zamora;Zamora;3;Mujer;148;1214.7
2024-09-30;Zamora;Zamora;30;Hombre;261;3661.19
2024-09-30;Zamora;Zamora;32;Mujer;560;6565.91
2024-09-30;Zamora;Zamora;34;Mujer;636;5871.41
2024-09-30;Zamora;Zamora;36;Mujer;585;9615.41
2024-09-30;Zamora;Zamora;39;Mujer;805;8721.51
2024-09-30;Zamora;Zamora;4;Mujer;142;1574.45
2024-09-30;Zamora;Zamora;41;Hombre;547;11954.75
2024-09-30;Zamora;Zamora;43;Hombre;821;15401.54
2024-09-30;Zamora;Zamora;44;Mujer;1405;19045.12
2024-09-30;Zamora;Zamora;46;Hombre;1152;19526.3
2024-09-30;Zamora;Zamora;49;Mujer;1731;21579.5
2024-09-30;Zamora;Zamora;51;Hombre;1506;24925.78
2024-09-30;Zamora;Zamora;53;Hombre;2008;32570.93
2024-09-30;Zamora;Zamora;55;Hombre;1946;35200.08
2024-09-30;Zamora;Zamora;55;Mujer;2443;30968.95
2024-09-30;Zamora;Zamora;57;Mujer;3034;38107.14
2024-09-30;Zamora;Zamora;58;Mujer;2916;38136.79
2024-09-30;Zamora;Zamora;59;Hombre;3031;53243.44
2024-09-30;Zamora;Zamora;6;Mujer;170;2279.56
2024-09-30;Zamora;Zamora;60;Hombre;3031;48244.61
2024-09-30;Zamora;Zamora;60;Mujer;3556;49641.73
2024-09-30;Zamora;Zamora;61;Hombre;3219;60109.16
2024-09-30;Zamora;Zamora;63;Mujer;3896;55575.3
2024-09-30;Zamora;Zamora;66;Hombre;4516;76535.55
2024-09-30;Zamora;Zamora;68;Mujer;4558;65545.32
2024-09-30;Zamora;Zamora;69;Hombre;4367;73400.17
2024-09-30;Zamora;Zamora;73;Mujer;4555;61705.04
2024-09-30;Zamora;Zamora;74;Mujer;4615;62374.7
2024-09-30;Zamora;Zamora;76;Hombre;5060;98430.33
2024-09-30;Zamora;Zamora;76;Mujer;5782;81210.68
2024-09-30;Zamora;Zamora;77;Hombre;4086;73667.95
2024-09-30;Zamora;Zamora;79;Hombre;4480;81405.63
2024-09-30;Zamora;Zamora;81;Hombre;4690;87410.02
2024-09-30;Zamora;Zamora;82;Mujer;5334;74187.79
2024-09-30;Zamora;Zamora;83;Mujer;5464;78568.97
2024-09-30;Zamora;Zamora;84;Hombre;3503;60323.46
2024-09-30;Zamora;Zamora;86;Mujer;4790;66404.45
2024-09-30;Zamora;Zamora;87;Hombre;3453;55783.56
2024-09-30;Zamora;Zamora;89;Hombre;2654;44555.12
2024-09-30;Zamora;Zamora;9;Mujer;235;3755.72
2024-09-30;Zamora;Zamora;96;Hombre;573;9332.94
2024-09-30;Zamora;Zamora;96;Mujer;1348;16277.92
2024-09-30;Zamora;Zamora;97;Hombre;511;7463.27
2024-09-30;Zamora;Zamora;97;Mujer;1176;14281.87
2024-09-30;Zamora;Zamora;99;Hombre;133;1106.26
2024-08-31;¡vila;¡vila;0;Mujer;188;2697.13
2024-08-31;¡vila;¡vila;1;Hombre;180;1418.74
2024-08-31;¡vila;¡vila;100;Hombre;86;870.66
2024-08-31;¡vila;¡vila;102;Hombre;51;384.35
2024-08-31;¡vila;¡vila;104;Mujer;29;315.9
2024-08-31;¡vila;¡vila;13;Hombre;246;5652.21
2024-08-31;¡vila;¡vila;13;Mujer;238;2648.91
2024-08-31;¡vila;¡vila;14;Hombre;291;4139.27
2024-08-31;¡vila;¡vila;14;Mujer;241;2040.49
2024-08-31;¡vila;¡vila;18;Hombre;301;3218.25
2024-08-31;¡vila;¡vila;18;Mujer;388;3733.92
2024-08-31;¡vila;¡vila;19;Hombre;271;3006.28
2024-08-31;¡vila;¡vila;24;Hombre;240;3606.22
2024-08-31;¡vila;¡vila;24;Mujer;498;4577.17
2024-08-31;¡vila;¡vila;25;Hombre;284;7806.37
2024-08-31;¡vila;¡vila;3;Mujer;195;2052.38
2024-08-31;¡vila;¡vila;33;Hombre;368;6666.15
2024-08-31;¡vila;¡vila;34;Mujer;766;7868.54
2024-08-31;¡vila;¡vila;35;Hombre;398;6441.52
2024-08-31;¡vila;¡vila;38;Hombre;608;10025.14
2024-08-31;¡vila;¡vila;39;Mujer;941;8810.44
2024-08-31;¡vila;¡vila;4;Mujer;144;1602.42
2024-08-31;¡vila;¡vila;42;Hombre;786;10331.89
2024-08-31;¡vila;¡vila;44;Hombre;917;13495.17
2024-08-31;¡vila;¡vila;44;Mujer;1398;16062.25
2024-08-31;¡vila;¡vila;47;Mujer;1820;20405.04
2024-08-31;¡vila;¡vila;5;Hombre;166;899.26
2024-08-31;¡vila;¡vila;5;Mujer;138;896.86
2024-08-31;¡vila;¡vila;50;Mujer;2007;24142.6
2024-08-31;¡vila;¡vila;52;Hombre;1935;28198.76
2024-08-31;¡vila;¡vila;53;Mujer;2266;29998.94
2024-08-31;¡vila;¡vila;54;Hombre;2182;30000.68
2024-08-31;¡vila;¡vila;55;Hombre;1950;30787.73
2024-08-31;¡vila;¡vila;56;Mujer;2991;40643.32
2024-08-31;¡vila;¡vila;59;Hombre;2851;45303.27
2024-08-31;¡vila;¡vila;59;Mujer;3078;41824.93
2024-08-31;¡vila;¡vila;6;Hombre;210;2341.46
2024-08-31;¡vila;¡vila;6;Mujer;205;1502.09
2024-08-31;¡vila;¡vila;60;Mujer;3557;47296.44
2024-08-31;¡vila;¡vila;61;Hombre;3500;63673.96
2024-08-31;¡vila;¡vila;62;Hombre;3343;49515.93
2024-08-31;¡vila;¡vila;63;Hombre;3862;64658.55
2024-08-31;¡vila;¡vila;68;Mujer;4049;51555.52
2024-08-31;¡vila;¡vila;69;Hombre;4311;72058.23
2024-08-31;¡vila;¡vila;69;Mujer;3966;50449.99
2024-08-31;¡vila;¡vila;7;Mujer;199;1576.46
2024-08-31;¡vila;¡vila;74;Hombre;3665;55462.44
2024-08-31;¡vila;¡vila;75;Mujer;4638;64262.93
2024-08-31;¡vila;¡vila;77;Mujer;4407;57735.14
2024-08-31;¡vila;¡vila;8;Hombre;243;1787.92
2024-08-31;¡vila;¡vila;8;Mujer;180;1454.52
2024-08-31;¡vila;¡vila;84;Mujer;4800;65221.34
2024-08-31;¡vila;¡vila;85;Hombre;2221;31676.65
2024-08-31;¡vila;¡vila;88;Mujer;4717;63639.1
2024-08-31;¡vila;¡vila;9;Hombre;344;3884.17
2024-08-31;¡vila;¡vila;91;Mujer;3517;48793.0
