fecha;provincia;Sexo;edad;personas_vacunadas_campaña_2025_acumulado;porcentaje_residentes_campaña_2025;sigla
2025-11-23;Ávila;Hombre;13-19;23;0.418105799;AV
2025-11-23;Ávila;Hombre;20-29;70;0.931842386;AV
2025-11-23;Ávila;Hombre;60-69;1917;15.29928172;AV
2025-11-23;Ávila;Hombre;>89;818;59.57756737;AV
2025-11-23;Ávila;Mujer;0-4;0;0.0;AV
2025-11-23;Ávila;Mujer;13-19;20;0.396275015;AV
2025-11-23;Ávila;Mujer;30-39;185;2.318295739;AV
2025-11-23;Ávila;Mujer;40-49;312;2.835590294;AV
2025-11-23;Ávila;Mujer;50-59;673;5.417807116;AV
2025-11-23;Burgos;Hombre;05-12;10;0.079214195;BU
2025-11-23;Burgos;Hombre;60-69;3930;15.10724994;BU
2025-11-23;Burgos;Mujer;20-29;200;1.264782141;BU
2025-11-23;Burgos;Mujer;30-39;360;1.959183673;BU
2025-11-23;Burgos;Mujer;40-49;711;2.750909232;BU
2025-11-23;Burgos;Mujer;60-69;3423;13.60601002;BU
2025-11-23;Burgos;Mujer;80-89;6737;52.1924388;BU
2025-11-23;Burgos;Hombre;0-4;4;0.068787618;BU
2025-11-23;Burgos;Hombre;20-29;103;0.585593269;BU
2025-11-23;Burgos;Hombre;70-79;7491;41.00164204;BU
2025-11-23;Burgos;Hombre;80-89;5402;59.73020787;BU
2025-11-23;Burgos;Hombre;>89;1564;67.91141989;BU
2025-11-23;Burgos;Mujer;13-19;46;0.386912272;BU
2025-11-23;Burgos;Hombre;13-19;49;0.386862466;BU
2025-11-23;Burgos;Hombre;30-39;185;0.941140561;BU
2025-11-23;Burgos;Hombre;40-49;491;1.813481071;BU
2025-11-23;Burgos;Hombre;50-59;1162;4.039350645;BU
2025-11-23;Burgos;Mujer;0-4;3;0.054724553;BU
2025-11-23;Burgos;Mujer;05-12;6;0.050382064;BU
2025-11-23;Burgos;Mujer;50-59;1363;4.868378755;BU
2025-11-23;Burgos;Mujer;70-79;6402;33.97908816;BU
2025-11-23;Burgos;Mujer;>89;3804;66.76026676;BU
2025-11-23;Castilla y León;Hombre;05-12;117;0.109371796;Castilla y LE
2025-11-23;Castilla y León;Hombre;20-29;854;1.377391972;Castilla y LE
2025-11-23;Castilla y León;Hombre;80-89;37755;49.8581575;Castilla y LE
2025-11-23;Castilla y León;Mujer;20-29;1462;1.053178076;Castilla y LE
2025-11-23;Castilla y León;Mujer;70-79;45779;37.44827854;Castilla y LE
2025-11-23;Castilla y León;Hombre;0-4;30;0.070625625;Castilla y LE
2025-11-23;Castilla y León;Hombre;13-19;389;0.484163809;Castilla y LE
2025-11-23;Castilla y León;Hombre;70-79;50973;33.84504766;Castilla y LE
2025-11-23;Castilla y León;Mujer;0-4;26;0.076884744;Castilla y LE
2025-11-23;Castilla y León;Mujer;05-12;80;0.130422117;Castilla y LE
2025-11-23;Castilla y León;Mujer;13-19;362;0.487766707;Castilla y LE
2025-11-23;Castilla y León;Mujer;60-69;25645;15.45075849;Castilla y LE
2025-11-23;Castilla y León;Hombre;30-39;1618;2.570939827;Castilla y LE
2025-11-23;Castilla y León;Hombre;40-49;3903;3.108817345;Castilla y LE
2025-11-23;Castilla y León;Hombre;50-59;8907;5.323416082;Castilla y LE
2025-11-23;Castilla y León;Hombre;60-69;28902;14.53752013;Castilla y LE
2025-11-23;Castilla y León;Hombre;>89;12109;65.01030058;Castilla y LE
2025-11-23;Castilla y León;Mujer;30-39;3077;1.909842341;Castilla y LE
2025-11-23;Castilla y León;Mujer;40-49;5354;2.659393408;Castilla y LE
2025-11-23;Castilla y León;Mujer;50-59;10137;4.996777715;Castilla y LE
2025-11-23;Castilla y León;Mujer;80-89;48240;52.76652508;Castilla y LE
2025-11-23;Castilla y León;Mujer;>89;26215;65.74523977;Castilla y LE
2025-11-23;León;Hombre;40-49;557;1.731642107;LE
2025-11-23;León;Hombre;80-89;6608;50.32749429;LE
2025-11-23;León;Mujer;05-12;16;0.1310294;LE
2025-11-23;León;Hombre;0-4;5;0.081833061;LE
2025-11-23;León;Hombre;05-12;19;0.144982831;LE
2025-11-23;León;Hombre;20-29;90;0.465597517;LE
2025-11-23;León;Hombre;60-69;4772;13.64910474;LE
2025-11-23;León;Hombre;>89;2400;63.47527109;LE
2025-11-23;León;Mujer;20-29;168;0.938023451;LE
2025-11-23;León;Mujer;30-39;434;2.011494253;LE
2025-11-23;León;Mujer;50-59;1455;4.016563147;LE
2025-11-23;León;Mujer;60-69;4022;11.35164122;LE
2025-11-23;León;Hombre;13-19;37;0.280048441;LE
2025-11-23;León;Hombre;30-39;214;0.941404188;LE
2025-11-23;León;Hombre;50-59;1325;3.71658579;LE
2025-11-23;León;Hombre;70-79;8303;35.11376131;LE
2025-11-23;León;Mujer;0-4;6;0.106496273;LE
2025-11-23;León;Mujer;13-19;35;0.275633958;LE
2025-11-23;León;Mujer;40-49;758;2.346967211;LE
2025-11-23;León;Mujer;70-79;7658;28.35141239;LE
2025-11-23;León;Mujer;80-89;8821;43.47890379;LE
2025-11-23;León;Mujer;>89;5203;59.83210672;LE
2025-11-23;Palencia;Hombre;05-12;10;0.196309384;PA
2025-11-23;Palencia;Hombre;20-29;50;0.712555223;PA
2025-11-23;Palencia;Hombre;40-49;235;2.072493165;PA
2025-11-23;Palencia;Hombre;50-59;554;4.375641734;PA
2025-11-23;Palencia;Mujer;13-19;21;0.459317585;PA
2025-11-23;Palencia;Mujer;40-49;309;2.823722928;PA
2025-11-23;Palencia;Mujer;60-69;1484;11.76284084;PA
2025-11-23;Palencia;Hombre;0-4;1;0.041928721;PA
2025-11-23;Palencia;Hombre;13-19;28;0.581154006;PA
2025-11-23;Palencia;Hombre;30-39;94;1.10783736;PA
2025-11-23;Palencia;Hombre;80-89;2244;55.66856859;PA
2025-11-23;Palencia;Hombre;>89;717;66.69767442;PA
2025-11-23;Palencia;Mujer;20-29;64;0.970137941;PA
2025-11-23;Palencia;Mujer;30-39;164;2.095311103;PA
2025-11-23;Palencia;Mujer;50-59;597;4.890235911;PA
2025-11-23;Palencia;Hombre;60-69;1727;13.42923795;PA
2025-11-23;Palencia;Hombre;70-79;3473;40.48729308;PA
2025-11-23;Palencia;Mujer;0-4;1;0.044984256;PA
2025-11-23;Palencia;Mujer;05-12;12;0.254129606;PA
2025-11-23;Palencia;Mujer;70-79;2870;31.72673005;PA
2025-11-23;Palencia;Mujer;80-89;2922;47.62059974;PA
2025-11-23;Palencia;Mujer;>89;1822;64.38162544;PA
2025-11-23;Salamanca;Hombre;40-49;535;2.410995944;SA
2025-11-23;Salamanca;Hombre;>89;1911;65.85113715;SA
2025-11-23;Salamanca;Mujer;05-12;10;0.103885311;SA
2025-11-23;Salamanca;Mujer;20-29;233;1.548996144;SA
2025-11-23;Salamanca;Mujer;40-49;736;3.275478416;SA
2025-11-23;Salamanca;Mujer;70-79;6139;32.04907335;SA
2025-11-23;Salamanca;Hombre;0-4;6;0.124740125;SA
2025-11-23;Salamanca;Hombre;05-12;21;0.208706023;SA
2025-11-23;Salamanca;Hombre;13-19;47;0.441480368;SA
2025-11-23;Salamanca;Hombre;20-29;108;0.69301848;SA
2025-11-23;Salamanca;Hombre;30-39;239;1.42431466;SA
2025-11-23;Salamanca;Hombre;50-59;1155;4.568467685;SA
2025-11-23;Salamanca;Hombre;60-69;3509;14.73131822;SA
2025-11-23;Salamanca;Hombre;70-79;6513;39.19951851;SA
2025-11-23;Salamanca;Hombre;80-89;5337;53.3539938;SA
2025-11-23;Salamanca;Mujer;0-4;7;0.156110616;SA
2025-11-23;Salamanca;Mujer;13-19;49;0.485918286;SA
2025-11-23;Salamanca;Mujer;30-39;479;2.896184775;SA
2025-11-23;Salamanca;Mujer;50-59;1374;5.169494714;SA
2025-11-23;Salamanca;Mujer;60-69;3077;12.65786334;SA
2025-11-23;Salamanca;Mujer;80-89;6856;47.32845506;SA
2025-11-23;Salamanca;Mujer;>89;4032;66.27218935;SA
2025-11-23;Segovia;Hombre;40-49;278;2.387085695;SE
2025-11-23;Segovia;Hombre;70-79;3388;48.56651376;SE
2025-11-23;Segovia;Hombre;80-89;2313;62.22760291;SE
2025-11-23;Segovia;Mujer;0-4;1;0.03992016;SE
2025-11-23;Segovia;Mujer;13-19;26;0.494202623;SE
2025-11-23;Segovia;Mujer;>89;1762;72.71976888;SE
2025-11-23;Segovia;Hombre;13-19;42;0.750536097;SE
2025-11-23;Segovia;Hombre;30-39;124;1.409090909;SE
2025-11-23;Segovia;Hombre;50-59;694;5.365702799;SE
2025-11-23;Segovia;Mujer;30-39;243;2.964137595;SE
2025-11-23;Segovia;Mujer;50-59;903;7.246609421;SE
2025-11-23;Segovia;Mujer;80-89;3175;57.48687308;SE
2025-11-23;Segovia;Hombre;0-4;1;0.037481259;SE
2025-11-23;Segovia;Hombre;05-12;9;0.162366949;SE
2025-11-23;Segovia;Hombre;20-29;72;0.877727661;SE
2025-11-23;Segovia;Hombre;60-69;2188;19.25208975;SE
2025-11-23;Segovia;Hombre;>89;833;78.51083883;SE
2025-11-23;Segovia;Mujer;05-12;10;0.190730498;SE
2025-11-23;Segovia;Mujer;20-29;131;1.732116885;SE
2025-11-23;Segovia;Mujer;40-49;449;3.988275004;SE
2025-11-23;Segovia;Mujer;60-69;2050;19.49039741;SE
2025-11-23;Segovia;Mujer;70-79;2987;41.72953339;SE
2025-11-23;Soria;Hombre;05-12;0;0.0;SO
2025-11-23;Soria;Hombre;30-39;46;0.912698413;SO
2025-11-23;Soria;Hombre;40-49;119;1.82012848;SO
2025-11-23;Soria;Hombre;50-59;346;4.729360306;SO
2025-11-23;Soria;Hombre;60-69;1195;18.08414044;SO
2025-11-23;Soria;Hombre;80-89;1679;65.00193573;SO
2025-11-23;Soria;Mujer;0-4;0;0.0;SO
2025-11-23;Soria;Mujer;20-29;47;1.117717004;SO
2025-11-23;Soria;Mujer;80-89;2071;58.4863033;SO
2025-11-23;Soria;Mujer;>89;1255;72.75362319;SO
2025-11-23;Soria;Hombre;0-4;1;0.06377551;SO
2025-11-23;Soria;Hombre;13-19;4;0.131535679;SO
2025-11-23;Soria;Hombre;20-29;25;0.540306894;SO
2025-11-23;Soria;Hombre;>89;650;72.95173962;SO
2025-11-23;Soria;Mujer;05-12;0;0.0;SO
2025-11-23;Soria;Mujer;40-49;179;2.951846966;SO
2025-11-23;Soria;Mujer;50-59;409;6.098106456;SO
2025-11-23;Soria;Mujer;60-69;955;16.02886875;SO
2025-11-23;Soria;Mujer;70-79;1718;39.39463426;SO
2025-11-23;Soria;Hombre;70-79;1969;44.52736318;SO
2025-11-23;Soria;Mujer;13-19;8;0.285612281;SO
2025-11-23;Soria;Mujer;30-39;111;2.376873662;SO
2025-11-23;Valladolid;Hombre;20-29;272;1.105421442;VA
2025-11-23;Valladolid;Hombre;50-59;2579;6.194754035;VA
2025-11-23;Valladolid;Hombre;60-69;7675;22.51063206;VA
2025-11-23;Valladolid;Hombre;80-89;8408;65.98132308;VA
2025-11-23;Valladolid;Mujer;05-12;18;0.102295976;VA
2025-11-23;Valladolid;Mujer;40-49;1593;3.888970265;VA
2025-11-23;Valladolid;Mujer;50-59;2768;6.488361736;VA
2025-11-23;Valladolid;Hombre;0-4;11;0.131327603;VA
2025-11-23;Valladolid;Hombre;13-19;152;0.7996633;VA
2025-11-23;Valladolid;Hombre;30-39;490;1.820343265;VA
2025-11-23;Valladolid;Hombre;70-79;12447;48.28535961;VA
2025-11-23;Valladolid;Mujer;0-4;6;0.074524904;VA
2025-11-23;Valladolid;Mujer;13-19;145;0.817361894;VA
2025-11-23;Valladolid;Mujer;30-39;922;3.485690522;VA
2025-11-23;Valladolid;Mujer;80-89;10427;56.53635526;VA
2025-11-23;Valladolid;Hombre;05-12;36;0.19357961;VA
2025-11-23;Valladolid;Hombre;40-49;1197;2.915458996;VA
2025-11-23;Valladolid;Hombre;>89;1979;72.65051395;VA
2025-11-23;Valladolid;Mujer;20-29;445;1.878112602;VA
2025-11-23;Valladolid;Mujer;60-69;7353;19.7178944;VA
2025-11-23;Valladolid;Mujer;70-79;11710;38.75173738;VA
2025-11-23;Valladolid;Mujer;>89;4483;69.23552124;VA
2025-11-23;Zamora;Hombre;50-59;489;3.722594397;ZA
2025-11-23;Zamora;Hombre;80-89;3345;54.34606011;ZA
2025-11-23;Zamora;Mujer;70-79;3337;31.33921863;ZA
2025-11-23;Zamora;Hombre;0-4;0;0.0;ZA
2025-11-23;Zamora;Hombre;13-19;6;0.133067199;ZA
2025-11-23;Zamora;Hombre;30-39;86;1.044576704;ZA
2025-11-23;Zamora;Hombre;40-49;219;1.913833785;ZA
2025-11-23;Zamora;Hombre;>89;1228;66.59436009;ZA
2025-11-23;Zamora;Mujer;0-4;0;0.0;ZA
2025-11-23;Zamora;Mujer;13-19;10;0.234576589;ZA
2025-11-23;Zamora;Mujer;30-39;168;2.19895288;ZA
2025-11-23;Zamora;Mujer;40-49;290;2.677746999;ZA
2025-11-23;Zamora;Mujer;60-69;1494;11.53846154;ZA
2025-11-23;Zamora;Mujer;>89;2297;64.45005612;ZA
2025-11-23;Zamora;Hombre;05-12;6;0.136549841;ZA
2025-11-23;Zamora;Hombre;20-29;46;0.656673804;ZA
2025-11-23;Zamora;Hombre;60-69;1874;13.70684611;ZA
2025-11-23;Zamora;Hombre;70-79;3915;39.07575606;ZA
2025-11-23;Zamora;Mujer;05-12;4;0.099850225;ZA
2025-11-23;Zamora;Mujer;20-29;64;0.994097546;ZA
2025-11-23;Zamora;Mujer;50-59;571;4.491818754;ZA
2025-11-23;Zamora;Mujer;80-89;4233;47.68502873;ZA
2025-11-16;Ávila;Hombre;0-4;1;0.040257649;AV
2025-11-16;Ávila;Hombre;40-49;231;2.003295464;AV
2025-11-16;Ávila;Hombre;>89;753;54.84340859;AV
2025-11-16;Ávila;Mujer;05-12;4;0.08097166;AV
2025-11-16;Ávila;Mujer;40-49;280;2.54476052;AV
2025-11-16;Ávila;Hombre;13-19;22;0.399927286;AV
2025-11-16;Ávila;Hombre;50-59;516;4.026845638;AV
2025-11-16;Ávila;Hombre;80-89;2153;45.95517609;AV
2025-11-16;Ávila;Mujer;20-29;79;1.12970113;AV
2025-11-16;Ávila;Mujer;30-39;172;2.155388471;AV
2025-11-16;Ávila;Mujer;60-69;1533;13.29575022;AV
2025-11-16;Ávila;Mujer;80-89;2652;41.54135338;AV
2025-11-16;Ávila;Mujer;>89;1377;49.28418039;AV
2025-11-16;Ávila;Hombre;05-12;6;0.111420613;AV
2025-11-16;Ávila;Hombre;20-29;61;0.812034079;AV
2025-11-16;Ávila;Hombre;30-39;114;1.363636364;AV
2025-11-16;Ávila;Hombre;60-69;1737;13.86272945;AV
2025-11-16;Ávila;Hombre;70-79;3016;35.81947743;AV
2025-11-16;Ávila;Mujer;0-4;0;0.0;AV
2025-11-16;Ávila;Mujer;13-19;19;0.376461264;AV
2025-11-16;Ávila;Mujer;50-59;602;4.846240541;AV
2025-11-16;Ávila;Mujer;70-79;2599;30.69201701;AV
2025-11-16;Burgos;Hombre;05-12;10;0.079214195;BU
2025-11-16;Burgos;Hombre;30-39;166;0.844482881;BU
2025-11-16;Burgos;Hombre;70-79;6779;37.10454297;BU
2025-11-16;Burgos;Mujer;30-39;329;1.79047619;BU
2025-11-16;Burgos;Mujer;40-49;639;2.472336145;BU
2025-11-16;Burgos;Mujer;70-79;5739;30.46016666;BU
2025-11-16;Burgos;Mujer;>89;3628;63.67146367;BU
2025-11-16;Burgos;Hombre;0-4;4;0.068787618;BU
2025-11-16;Burgos;Hombre;13-19;41;0.323701247;BU
2025-11-16;Burgos;Hombre;50-59;1050;3.650015643;BU
2025-11-16;Burgos;Hombre;60-69;3510;13.49273468;BU
2025-11-16;Burgos;Hombre;80-89;5013;55.42901371;BU
2025-11-16;Burgos;Hombre;>89;1490;64.69821971;BU
2025-11-16;Burgos;Mujer;0-4;3;0.054724553;BU
2025-11-16;Burgos;Mujer;05-12;6;0.050382064;BU
2025-11-16;Burgos;Mujer;20-29;176;1.113008284;BU
2025-11-16;Burgos;Mujer;60-69;3042;12.09158121;BU
2025-11-16;Burgos;Hombre;20-29;93;0.528739553;BU
2025-11-16;Burgos;Hombre;40-49;439;1.621421976;BU
2025-11-16;Burgos;Mujer;13-19;33;0.277567499;BU
2025-11-16;Burgos;Mujer;50-59;1227;4.382612423;BU
2025-11-16;Burgos;Mujer;80-89;6295;48.76820576;BU
2025-11-16;Castilla y León;Hombre;05-12;95;0.077927404;Castilla y LE
2025-11-16;Castilla y León;Hombre;30-39;1459;2.308479238;Castilla y LE
2025-11-16;Castilla y León;Hombre;50-59;8062;4.790179605;Castilla y LE
2025-11-16;Castilla y León;Hombre;70-79;46643;30.75771278;Castilla y LE
2025-11-16;Castilla y León;Hombre;80-89;35075;46.38974593;Castilla y LE
2025-11-16;Castilla y León;Mujer;0-4;22;0.06407062;Castilla y LE
2025-11-16;Castilla y León;Mujer;13-19;322;0.436903334;Castilla y LE
2025-11-16;Castilla y León;Mujer;20-29;1306;0.942390418;Castilla y LE
2025-11-16;Castilla y León;Mujer;40-49;4793;2.389675126;Castilla y LE
2025-11-16;Castilla y León;Mujer;50-59;9122;4.509094735;Castilla y LE
2025-11-16;Castilla y León;Mujer;60-69;22986;13.93064817;Castilla y LE
2025-11-16;Castilla y León;Hombre;40-49;3522;2.784945798;Castilla y LE
2025-11-16;Castilla y León;Hombre;60-69;26188;13.03148061;Castilla y LE
2025-11-16;Castilla y León;Mujer;05-12;57;0.100630263;Castilla y LE
2025-11-16;Castilla y León;Mujer;70-79;41602;34.15751271;Castilla y LE
2025-11-16;Castilla y León;Hombre;0-4;24;0.061797422;Castilla y LE
2025-11-16;Castilla y León;Hombre;13-19;352;0.429022931;Castilla y LE
2025-11-16;Castilla y León;Hombre;20-29;769;1.228718047;Castilla y LE
2025-11-16;Castilla y León;Hombre;>89;11415;61.09111668;Castilla y LE
2025-11-16;Castilla y León;Mujer;30-39;2764;1.717834611;Castilla y LE
2025-11-16;Castilla y León;Mujer;80-89;44882;49.06102276;Castilla y LE
2025-11-16;Castilla y León;Mujer;>89;24632;61.84434181;Castilla y LE
2025-11-16;León;Hombre;05-12;16;0.122090805;LE
2025-11-16;León;Hombre;40-49;498;1.548218616;LE
2025-11-16;León;Hombre;60-69;4279;12.23900235;LE
2025-11-16;León;Hombre;80-89;6023;45.87204874;LE
2025-11-16;León;Mujer;13-19;33;0.259883446;LE
2025-11-16;León;Hombre;0-4;4;0.065466448;LE
2025-11-16;León;Hombre;13-19;36;0.272479564;LE
2025-11-16;León;Hombre;30-39;186;0.818229808;LE
2025-11-16;León;Mujer;05-12;11;0.090082712;LE
2025-11-16;León;Mujer;20-29;149;0.831937465;LE
2025-11-16;León;Mujer;40-49;677;2.096169923;LE
2025-11-16;León;Mujer;50-59;1303;3.596963423;LE
2025-11-16;León;Mujer;60-69;3581;10.10696847;LE
2025-11-16;León;Mujer;80-89;8148;40.16167192;LE
2025-11-16;León;Hombre;20-29;78;0.403517848;LE
2025-11-16;León;Hombre;50-59;1180;3.309865081;LE
2025-11-16;León;Hombre;70-79;7550;31.92929037;LE
2025-11-16;León;Hombre;>89;2251;59.53451468;LE
2025-11-16;León;Mujer;0-4;6;0.106496273;LE
2025-11-16;León;Mujer;30-39;367;1.700964034;LE
2025-11-16;León;Mujer;70-79;6847;25.34893192;LE
2025-11-16;León;Mujer;>89;4874;56.04875805;LE
2025-11-16;Palencia;Hombre;20-29;48;0.684053014;PA
2025-11-16;Palencia;Hombre;40-49;209;1.843196049;PA
2025-11-16;Palencia;Hombre;70-79;3167;36.92002798;PA
2025-11-16;Palencia;Hombre;>89;678;63.06976744;PA
2025-11-16;Palencia;Mujer;70-79;2630;29.0736237;PA
2025-11-16;Palencia;Mujer;80-89;2749;44.8011734;PA
2025-11-16;Palencia;Hombre;05-12;0;0.0;PA
2025-11-16;Palencia;Hombre;30-39;84;0.989982322;PA
2025-11-16;Palencia;Hombre;60-69;1593;12.38724728;PA
2025-11-16;Palencia;Mujer;0-4;0;0.0;PA
2025-11-16;Palencia;Mujer;05-12;3;0.063532402;PA
2025-11-16;Palencia;Mujer;30-39;158;2.018653379;PA
2025-11-16;Palencia;Mujer;50-59;531;4.349606815;PA
2025-11-16;Palencia;Mujer;>89;1770;62.54416961;PA
2025-11-16;Palencia;Hombre;0-4;0;0.0;PA
2025-11-16;Palencia;Hombre;13-19;27;0.560398506;PA
2025-11-16;Palencia;Hombre;50-59;501;3.95703341;PA
2025-11-16;Palencia;Hombre;80-89;2106;52.24510047;PA
2025-11-16;Palencia;Mujer;13-19;18;0.393700787;PA
2025-11-16;Palencia;Mujer;20-29;61;0.924662725;PA
2025-11-16;Palencia;Mujer;40-49;283;2.586128118;PA
2025-11-16;Palencia;Mujer;60-69;1346;10.66899176;PA
2025-11-16;Salamanca;Hombre;13-19;41;0.385121172;SA
2025-11-16;Salamanca;Hombre;30-39;223;1.328963051;SA
2025-11-16;Salamanca;Hombre;60-69;3146;13.20738875;SA
2025-11-16;Salamanca;Mujer;13-19;43;0.426418088;SA
2025-11-16;Salamanca;Mujer;50-59;1221;4.593852289;SA
2025-11-16;Salamanca;Mujer;80-89;6406;44.22200746;SA
2025-11-16;Salamanca;Hombre;05-12;19;0.188829259;SA
2025-11-16;Salamanca;Hombre;70-79;5940;35.75082757;SA
2025-11-16;Salamanca;Mujer;0-4;6;0.133809099;SA
2025-11-16;Salamanca;Mujer;70-79;5572;29.0890107;SA
2025-11-16;Salamanca;Mujer;>89;3890;63.93819855;SA
2025-11-16;Salamanca;Hombre;0-4;4;0.083160083;SA
2025-11-16;Salamanca;Hombre;20-29;94;0.603182752;SA
2025-11-16;Salamanca;Hombre;40-49;472;2.127084272;SA
2025-11-16;Salamanca;Hombre;50-59;1049;4.149197057;SA
2025-11-16;Salamanca;Hombre;80-89;4955;49.53513946;SA
2025-11-16;Salamanca;Hombre;>89;1840;63.40454859;SA
2025-11-16;Salamanca;Mujer;05-12;6;0.062331186;SA
2025-11-16;Salamanca;Mujer;20-29;205;1.362850685;SA
2025-11-16;Salamanca;Mujer;30-39;428;2.587822722;SA
2025-11-16;Salamanca;Mujer;40-49;664;2.955051179;SA
2025-11-16;Salamanca;Mujer;60-69;2754;11.32913736;SA
2025-11-16;Segovia;Hombre;>89;802;75.58906692;SE
2025-11-16;Segovia;Mujer;0-4;1;0.03992016;SE
2025-11-16;Segovia;Mujer;05-12;8;0.152584398;SE
2025-11-16;Segovia;Mujer;30-39;227;2.768968041;SE
2025-11-16;Segovia;Mujer;40-49;406;3.606324392;SE
2025-11-16;Segovia;Mujer;60-69;1856;17.64594029;SE
2025-11-16;Segovia;Mujer;80-89;2998;54.28209307;SE
2025-11-16;Segovia;Hombre;13-19;37;0.661186562;SE
2025-11-16;Segovia;Hombre;20-29;68;0.828965013;SE
2025-11-16;Segovia;Hombre;40-49;262;2.249699468;SE
2025-11-16;Segovia;Hombre;50-59;632;4.886346065;SE
2025-11-16;Segovia;Mujer;13-19;26;0.494202623;SE
2025-11-16;Segovia;Mujer;20-29;116;1.53378289;SE
2025-11-16;Segovia;Mujer;50-59;832;6.676831715;SE
2025-11-16;Segovia;Hombre;0-4;1;0.037481259;SE
2025-11-16;Segovia;Hombre;05-12;8;0.144326177;SE
2025-11-16;Segovia;Hombre;30-39;117;1.329545455;SE
2025-11-16;Segovia;Hombre;60-69;2004;17.63308403;SE
2025-11-16;Segovia;Hombre;70-79;3128;44.83944954;SE
2025-11-16;Segovia;Hombre;80-89;2185;58.78396556;SE
2025-11-16;Segovia;Mujer;70-79;2758;38.53031573;SE
2025-11-16;Segovia;Mujer;>89;1715;70.78002476;SE
2025-11-16;Soria;Hombre;0-4;1;0.06377551;SO
2025-11-16;Soria;Hombre;05-12;0;0.0;SO
2025-11-16;Soria;Hombre;20-29;21;0.453857791;SO
2025-11-16;Soria;Hombre;30-39;41;0.813492063;SO
2025-11-16;Soria;Mujer;05-12;0;0.0;SO
2025-11-16;Soria;Mujer;20-29;42;0.998810939;SO
2025-11-16;Soria;Mujer;60-69;837;14.04833837;SO
2025-11-16;Soria;Mujer;>89;1211;70.20289855;SO
2025-11-16;Soria;Hombre;13-19;4;0.131535679;SO
2025-11-16;Soria;Hombre;40-49;111;1.697766901;SO
2025-11-16;Soria;Hombre;60-69;1097;16.60108959;SO
2025-11-16;Soria;Hombre;70-79;1810;40.93170511;SO
2025-11-16;Soria;Hombre;80-89;1569;60.74332172;SO
2025-11-16;Soria;Hombre;>89;626;70.25813692;SO
2025-11-16;Soria;Mujer;0-4;0;0.0;SO
2025-11-16;Soria;Mujer;13-19;8;0.285612281;SO
2025-11-16;Soria;Mujer;30-39;99;2.119914347;SO
2025-11-16;Soria;Mujer;80-89;1956;55.23863315;SO
2025-11-16;Soria;Hombre;50-59;314;4.291962821;SO
2025-11-16;Soria;Mujer;40-49;165;2.720976253;SO
2025-11-16;Soria;Mujer;50-59;374;5.576263605;SO
2025-11-16;Soria;Mujer;70-79;1539;35.29007108;SO
2025-11-16;Valladolid;Hombre;40-49;1085;2.642667511;VA
2025-11-16;Valladolid;Hombre;70-79;11465;44.47590969;VA
2025-11-16;Valladolid;Hombre;80-89;7791;61.13944911;VA
2025-11-16;Valladolid;Mujer;05-12;15;0.085246647;VA
2025-11-16;Valladolid;Mujer;13-19;130;0.732807215;VA
2025-11-16;Valladolid;Mujer;30-39;824;3.115194133;VA
2025-11-16;Valladolid;Mujer;40-49;1407;3.434890874;VA
2025-11-16;Valladolid;Mujer;60-69;6597;17.69059559;VA
2025-11-16;Valladolid;Mujer;80-89;9534;51.6944098;VA
2025-11-16;Valladolid;Mujer;>89;3908;60.35521236;VA
2025-11-16;Valladolid;Hombre;50-59;2349;5.642294389;VA
2025-11-16;Valladolid;Hombre;60-69;6998;20.52500367;VA
2025-11-16;Valladolid;Mujer;50-59;2484;5.82264832;VA
2025-11-16;Valladolid;Hombre;0-4;9;0.107449857;VA
2025-11-16;Valladolid;Hombre;05-12;31;0.166693553;VA
2025-11-16;Valladolid;Hombre;13-19;138;0.726010101;VA
2025-11-16;Valladolid;Hombre;20-29;245;0.995692108;VA
2025-11-16;Valladolid;Hombre;30-39;439;1.630878966;VA
2025-11-16;Valladolid;Hombre;>89;1773;65.08810573;VA
2025-11-16;Valladolid;Mujer;0-4;5;0.062104086;VA
2025-11-16;Valladolid;Mujer;20-29;398;1.679750148;VA
2025-11-16;Valladolid;Mujer;70-79;10715;35.45899795;VA
2025-11-16;Zamora;Hombre;13-19;5;0.110889332;ZA
2025-11-16;Zamora;Hombre;20-29;44;0.628122769;ZA
2025-11-16;Zamora;Hombre;80-89;3210;52.15272136;ZA
2025-11-16;Zamora;Mujer;50-59;526;4.13782253;ZA
2025-11-16;Zamora;Mujer;60-69;1358;10.48810627;ZA
2025-11-16;Zamora;Mujer;70-79;3095;29.06649136;ZA
2025-11-16;Zamora;Mujer;>89;2240;62.85072952;ZA
2025-11-16;Zamora;Hombre;05-12;5;0.113791534;ZA
2025-11-16;Zamora;Hombre;30-39;73;0.886675574;ZA
2025-11-16;Zamora;Hombre;40-49;196;1.712837543;ZA
2025-11-16;Zamora;Hombre;60-69;1724;12.60971328;ZA
2025-11-16;Zamora;Hombre;70-79;3651;36.44076255;ZA
2025-11-16;Zamora;Mujer;13-19;9;0.21111893;ZA
2025-11-16;Zamora;Mujer;20-29;55;0.854302578;ZA
2025-11-16;Zamora;Hombre;0-4;0;0.0;ZA
2025-11-16;Zamora;Hombre;50-59;451;3.433313033;ZA
2025-11-16;Zamora;Hombre;>89;1194;64.7505423;ZA
2025-11-16;Zamora;Mujer;0-4;0;0.0;ZA
2025-11-16;Zamora;Mujer;05-12;4;0.099850225;ZA
